	Valor1	Valor2
1153	0.22354	0.29728
1154	0.30093	0.37122
1155	0.22285	0.27950
1156	0.25318	0.26495
1157	0.19296	0.30959
1158	0.19831	0.24346
1159	0.23598	0.27505
1160	0.30454	0.24507
1161	0.30407	0.25017
1162	0.24475	0.32615
1163	0.23001	0.28393
1164	0.25363	0.36475
1165	0.21236	0.27628
1166	0.27497	0.42715
1167	0.20948	0.26099
1168	0.22941	0.26357
1169	0.24642	0.22985
1170	0.23155	0.25443
1171	0.19649	0.56322
1172	0.20497	0.28865
1173	0.23008	0.24773
1174	0.23456	0.38029
1175	0.24731	0.41061
1176	0.23615	0.43761
1177	0.21790	0.41682
1178	0.22143	0.29844
1179	0.27082	0.44782
1180	0.30553	0.31847
1181	0.32874	0.32597
1182	0.25510	0.36519
1183	0.18681	0.23781
1184	0.15410	0.17756
1185	0.24563	0.34009
1186	0.21551	0.39304
1187	0.37719	0.39557
1188	0.29732	0.36702
1189	0.24998	0.29321
1190	0.27155	0.33032
1191	0.23243	0.35387
1192	0.13104	0.14874
1193	0.23093	0.34887
1194	0.33352	0.34083
1195	0.27972	0.39613
1196	0.24749	0.47510
1197	0.20768	0.17098
1198	0.34865	0.50927
1199	0.28326	0.26990
1200	0.29583	0.29549
1201	0.27075	0.26650
1202	0.24325	0.39330
1203	0.30024	0.51460
1204	0.24795	0.29466
1205	0.28621	0.30557
1206	0.21084	0.43669
1207	0.25581	0.45414
1208	0.23698	0.33295
1209	0.27236	0.32331
1210	0.22545	0.28203
1211	0.26273	0.42925
1212	0.24616	0.47264
1213	0.26281	0.42010
1214	0.25393	0.28397
1215	0.21382	0.22415
1216	0.16862	0.23032
1217	0.24075	0.23597
1218	0.26750	0.30935
1219	0.23654	0.30481
1220	0.26930	0.36200
1221	0.25600	0.52625
1222	0.24162	0.41103
1223	0.31891	0.60867
1224	0.24421	0.29725
1225	0.24262	0.21009
1226	0.31855	0.46653
1227	0.25664	0.39793
1228	0.23995	0.29633
1229	0.26298	0.36877
1230	0.20795	0.28489
1231	0.23155	0.34132
1232	0.22985	0.44523
1233	0.22787	0.18612
1234	0.25972	0.26250
1235	0.26663	0.23095
1236	0.34473	0.35343
1237	0.25487	0.22983
1238	0.33767	0.47440
1239	0.28880	0.36580
1240	0.31387	0.48278
1241	0.24900	0.39872
1242	0.24954	0.31575
1243	0.33296	0.38131
1244	0.32977	0.36763
1245	0.24020	0.39210
1246	0.22765	0.26343
1247	0.22317	0.35764
1248	0.28067	0.32368
1249	0.23379	0.20709
1250	0.22407	0.28862
1251	0.22565	0.25955
1252	0.24685	0.41049
1253	0.25589	0.41568
1254	0.27481	0.30334
1255	0.28548	0.33866
1256	0.18900	0.13466
1257	0.27367	0.48225
1258	0.28029	0.43609
1259	0.27130	0.36554
1260	0.30357	0.42756
1261	0.25428	0.26699
1262	0.38060	0.39795
1263	0.23184	0.27088
1264	0.23981	0.35533
1265	0.26152	0.40835
1266	0.24262	0.29477
1267	0.27787	0.35116
1268	0.30225	0.40682
1269	0.32700	0.56867
1270	0.15602	0.24082
1271	0.20179	0.28739
1272	0.25453	0.31897
1273	0.24373	0.36220
1274	0.25007	0.42241
1275	0.26107	0.33180
1276	0.22700	0.32914
1277	0.26253	0.25977
1278	0.22000	0.36714
1279	0.25082	0.29840
1280	0.23598	0.44254
1281	0.19994	0.31056
1282	0.27098	0.26208
1283	0.22206	0.39871
1284	0.21938	0.21747
1285	0.21957	0.26580
1286	0.26404	0.52822
1287	0.22008	0.56150
1288	0.24360	0.48534
1289	0.28780	0.43088
1290	0.24005	0.40661
1291	0.22256	0.38983
1292	0.27743	0.36783
1293	0.25709	0.35021
1294	0.26046	0.32364
1295	0.19683	0.49873
1296	0.26292	0.33336
1297	0.29052	0.36314
1298	0.22778	0.43698
1299	0.25832	0.25947
1300	0.23326	0.23099
1301	0.26360	0.23147
1302	0.27718	0.43031
1303	0.23414	0.24624
1304	0.21030	0.22357
1305	0.26680	0.46658
1306	0.25493	0.30687
1307	0.29087	0.48537
1308	0.21424	0.37987
1309	0.28747	0.43043
1310	0.15907	0.21724
1311	0.20907	0.41008
1312	0.29345	0.54016
1313	0.24172	0.24065
1314	0.25107	0.42193
1315	0.32096	0.46606
1316	0.22443	0.30497
1317	0.36341	0.44488
1318	0.20152	0.41148
1319	0.28417	0.23454
1320	0.22265	0.26783
1321	0.26702	0.24620
1322	0.27187	0.36583
1323	0.24447	0.26768
1324	0.33058	0.34425
1325	0.25088	0.47962
1326	0.24083	0.53141
1327	0.24313	0.35877
1328	0.22942	0.44346
1329	0.15714	0.12501
1330	0.26297	0.28716
1331	0.22870	0.21066
1332	0.25319	0.34249
1333	0.19322	0.31132
1334	0.30683	0.30634
1335	0.21010	0.38158
1336	0.21357	0.25510
1337	0.25587	0.42764
1338	0.31746	0.35351
1339	0.21271	0.29770
1340	0.19148	0.29354
1341	0.31839	0.40100
1342	0.24420	0.48239
1343	0.33912	0.36919
1344	0.25957	0.41820
1345	0.22887	0.36757
1346	0.26197	0.29548
1347	0.35760	0.40884
1348	0.31262	0.33606
1349	0.37316	0.57347
1350	0.23162	0.27492
1351	0.23133	0.35096
1352	0.41232	0.43705
1353	0.40211	0.48005
1354	0.24073	0.52909
1355	0.29585	0.32210
1356	0.27714	0.43792
1357	0.23223	0.35723
1358	0.27962	0.42833
1359	0.33336	0.25050
1360	0.23176	0.28591
1361	0.23235	0.29956
1362	0.25760	0.28023
1363	0.21987	0.21708
1364	0.24703	0.27103
1365	0.30407	0.20358
1366	0.23487	0.29859
1367	0.20766	0.24149
1368	0.21041	0.36945
1369	0.19651	0.16516
1370	0.10701	0.08562
1371	0.31178	0.34746
1372	0.26812	0.31267
1373	0.25745	0.21705
1374	0.24347	0.34553
1375	0.29536	0.53760
1376	0.23333	0.42773
1377	0.35297	0.44214
1378	0.18657	0.39115
1379	0.23695	0.40885
1380	0.27534	0.28868
1381	0.23504	0.50848
1382	0.30630	0.43109
1383	0.27128	0.34109
1384	0.22540	0.46274
1385	0.23365	0.27738
1386	0.20743	0.27489
1387	0.25179	0.23618
1388	0.22153	0.24014
1389	0.20649	0.23702
1390	0.22271	0.19275
1391	0.23145	0.21276
1392	0.23767	0.50755
1393	0.21256	0.24131
1394	0.25259	0.45264
1395	0.21260	0.18254
1396	0.31060	0.29697
1397	0.23670	0.31447
1398	0.21955	0.28557
1399	0.24733	0.51696
1400	0.31133	0.39808
1401	0.41169	0.41414
1402	0.27841	0.25772
1403	0.22612	0.18279
1404	0.25204	0.48817
1405	0.25558	0.22396
1406	0.22868	0.37884
1407	0.22565	0.30541
1408	0.25558	0.48527
1409	0.24833	0.23956
1410	0.30167	0.40342
1411	0.26970	0.29190
1412	0.25812	0.39252
1413	0.26723	0.41577
1414	0.24097	0.29614
1415	0.33380	0.45421
1416	0.22239	0.39854
1417	0.24404	0.28150
1418	0.26196	0.41238
1419	0.22799	0.38665
1420	0.24073	0.26924
1421	0.21952	0.18068
1422	0.27759	0.39284
1423	0.26591	0.23222
1424	0.24991	0.33097
1425	0.21545	0.29344
1426	0.29174	0.38032
1427	0.35628	0.47275
1428	0.33536	0.34715
1429	0.26553	0.32114
1430	0.22327	0.37527
1431	0.27558	0.35339
1432	0.25243	0.51518
1433	0.20877	0.46934
1434	0.24572	0.49436
1435	0.20936	0.36868
1436	0.22531	0.35730
1437	0.25750	0.46622
1438	0.33774	0.57616
1439	0.26398	0.31517
1440	0.23111	0.22188
1441	0.22208	0.21619
1442	0.31864	0.36672
1443	0.24628	0.29514
1444	0.29982	0.40401
1445	0.20244	0.33204
1446	0.21737	0.29427
1447	0.23703	0.26796
1448	0.30588	0.22533
1449	0.33968	0.45839
1450	0.24041	0.35302
1451	0.30067	0.27717
1452	0.22985	0.27348
1453	0.26252	0.39614
1454	0.22448	0.28151
1455	0.21628	0.33027
1456	0.26302	0.23307
1457	0.23201	0.24305
1458	0.23792	0.40555
1459	0.24379	0.34167
1460	0.22984	0.24260
1461	0.17857	0.33910
1462	0.25015	0.42230
1463	0.23574	0.47660
1464	0.26901	0.31378
1465	0.16169	0.10978
1466	0.27718	0.39964
1467	0.19306	0.34439
1468	0.25184	0.52133
1469	0.28186	0.39938
1470	0.25618	0.39315
1471	0.24858	0.46000
1472	0.27503	0.45318
1473	0.23996	0.33319
1474	0.34563	0.39089
1475	0.21868	0.48729
1476	0.38582	0.36542
1477	0.24794	0.33731
1478	0.19525	0.47730
1479	0.25774	0.31488
1480	0.37448	0.43171
1481	0.24673	0.26520
1482	0.28962	0.29953
1483	0.23070	0.42938
1484	0.25439	0.48316
1485	0.22321	0.25340
1486	0.22116	0.35815
1487	0.24379	0.60618
1488	0.33109	0.49402
1489	0.25197	0.37460
1490	0.18612	0.26149
1491	0.28866	0.42132
1492	0.30721	0.41855
1493	0.25879	0.31215
1494	0.19585	0.26393
1495	0.24594	0.44260
1496	0.26217	0.43353
1497	0.26722	0.46402
1498	0.22457	0.45044
1499	0.24534	0.24076
1500	0.28612	0.34337
1501	0.24657	0.42944
1502	0.21442	0.31337
1503	0.26936	0.21858
1504	0.27921	0.33575
1505	0.25190	0.26288
1506	0.32110	0.42113
1507	0.27492	0.24692
1508	0.18603	0.44252
1509	0.25153	0.41838
1510	0.26705	0.36430
1511	0.23556	0.36199
1512	0.36827	0.44333
1513	0.20027	0.31496
1514	0.26378	0.30930
1515	0.23731	0.44474
1516	0.23257	0.46159
1517	0.24589	0.42805
1518	0.25276	0.31314
1519	0.18495	0.19962
1520	0.24911	0.41212
1521	0.18149	0.31450
1522	0.22661	0.35990
1523	0.25844	0.50496
1524	0.18846	0.46444
1525	0.21019	0.23197
1526	0.27565	0.34627
1527	0.24991	0.52734
1528	0.25995	0.31408
1529	0.30551	0.28258
1530	0.23655	0.23160
1531	0.25144	0.42221
1532	0.35931	0.65473
1533	0.26153	0.22622
1534	0.25212	0.39444
1535	0.20224	0.35644
1536	0.20951	0.22018
1537	0.37018	0.39726
1538	0.25188	0.35488
1539	0.24536	0.28889
1540	0.22795	0.45532
1541	0.24595	0.42190
1542	0.38790	0.39961
1543	0.22557	0.19952
1544	0.24905	0.34957
1545	0.32912	0.42586
1546	0.16708	0.14084
1547	0.22800	0.40817
1548	0.34535	0.44578
1549	0.17724	0.11314
1550	0.33076	0.36119
1551	0.25605	0.45150
1552	0.20253	0.57216
1553	0.23546	0.25300
1554	0.18248	0.46379
1555	0.29890	0.32281
1556	0.29435	0.46223
1557	0.32246	0.39652
1558	0.29262	0.45237
1559	0.22955	0.35642
1560	0.22845	0.27521
1561	0.20530	0.28968
1562	0.23432	0.40493
1563	0.32995	0.41536
1564	0.24620	0.37296
1565	0.24308	0.45269
1566	0.22853	0.38844
1567	0.23889	0.34710
1568	0.32079	0.24932
1569	0.23973	0.19934
1570	0.25540	0.20717
1571	0.18969	0.19053
1572	0.29684	0.45858
1573	0.25283	0.28591
1574	0.29017	0.31134
1575	0.30170	0.34470
1576	0.22036	0.27842
1577	0.19825	0.33463
1578	0.24209	0.32248
1579	0.18009	0.19863
1580	0.24941	0.28755
1581	0.23101	0.44839
1582	0.32146	0.43579
1583	0.22977	0.26627
1584	0.21705	0.25972
1585	0.43422	0.53619
1586	0.23602	0.52369
1587	0.17827	0.18764
1588	0.25281	0.43196
1589	0.24182	0.38122
1590	0.25093	0.46295
1591	0.34307	0.44694
1592	0.24580	0.32592
1593	0.37220	0.42618
1594	0.25672	0.38150
1595	0.27697	0.31858
1596	0.25533	0.35506
1597	0.22585	0.35196
1598	0.28118	0.44650
1599	0.24353	0.25913
1600	0.25589	0.30313
1601	0.24961	0.33374
1602	0.21650	0.26934
1603	0.23640	0.45862
1604	0.24133	0.25892
1605	0.23644	0.40842
1606	0.24689	0.42129
1607	0.28732	0.30075
1608	0.25304	0.32379
1609	0.20183	0.16712
1610	0.27521	0.49497
1611	0.25480	0.37399
1612	0.24502	0.28099
1613	0.24352	0.32932
1614	0.20279	0.55886
1615	0.21151	0.44988
1616	0.36840	0.43874
1617	0.24754	0.40285
1618	0.26346	0.35763
1619	0.23446	0.25168
1620	0.21296	0.32014
1621	0.19881	0.40635
1622	0.23869	0.25691
1623	0.28907	0.42897
1624	0.26277	0.38695
1625	0.26337	0.35626
1626	0.39436	0.59998
1627	0.21271	0.32063
1628	0.27600	0.30372
1629	0.33827	0.48460
1630	0.23311	0.43414
1631	0.28565	0.37898
1632	0.24063	0.44055
1633	0.33681	0.45232
1634	0.22075	0.39783
1635	0.25008	0.31576
1636	0.31084	0.31176
1637	0.20477	0.23683
1638	0.27892	0.37832
1639	0.25466	0.22671
1640	0.25301	0.39708
1641	0.23206	0.30408
1642	0.22307	0.47740
1643	0.27200	0.24097
1644	0.24957	0.23952
1645	0.23449	0.48322
1646	0.28258	0.55431
1647	0.26085	0.35246
1648	0.37081	0.45274
1649	0.22292	0.44796
1650	0.26587	0.34045
1651	0.24138	0.33220
1652	0.25230	0.40962
1653	0.19489	0.38297
1654	0.26591	0.26206
1655	0.20533	0.37081
1656	0.44576	0.56196
1657	0.22982	0.45728
1658	0.29483	0.36768
1659	0.31516	0.43202
1660	0.26409	0.28428
1661	0.21398	0.29591
1662	0.20833	0.26860
1663	0.26788	0.29086
1664	0.22912	0.33151
1665	0.22406	0.51677
1666	0.28241	0.43797
1667	0.25692	0.39218
1668	0.26061	0.33463
1669	0.27431	0.35120
1670	0.26995	0.32612
1671	0.25715	0.38263
1672	0.24075	0.29045
1673	0.24127	0.37845
1674	0.14919	0.15508
1675	0.28079	0.40771
1676	0.25326	0.32790
1677	0.20373	0.33825
1678	0.23524	0.34605
1679	0.22866	0.58227
1680	0.26705	0.25181
1681	0.24359	0.38662
1682	0.20694	0.18221
1683	0.19671	0.39687
1684	0.26130	0.33496
1685	0.25460	0.42985
1686	0.25638	0.24906
1687	0.21239	0.35879
1688	0.32285	0.27958
1689	0.28909	0.34518
1690	0.27402	0.31342
1691	0.20380	0.17974
1692	0.22810	0.30071
1693	0.31218	0.34065
1694	0.26359	0.38381
1695	0.31076	0.28154
1696	0.26225	0.39841
1697	0.24635	0.27393
1698	0.27896	0.43009
1699	0.25993	0.33069
1700	0.31740	0.25461
1701	0.27036	0.41814
1702	0.27201	0.35034
1703	0.26139	0.25491
1704	0.24334	0.30617
1705	0.30831	0.48193
1706	0.28915	0.43164
1707	0.25083	0.48258
1708	0.24995	0.37341
1709	0.23025	0.27419
1710	0.24391	0.35061
1711	0.22875	0.29419
1712	0.24224	0.40443
1713	0.25058	0.31946
1714	0.19207	0.27101
1715	0.22345	0.24980
1716	0.24249	0.33968
1717	0.21049	0.23465
1718	0.25542	0.47886
1719	0.23635	0.55576
1720	0.24572	0.24078
1721	0.21076	0.53853
1722	0.26160	0.24351
1723	0.21537	0.44427
1724	0.28075	0.24564
1725	0.25056	0.43108
1726	0.18378	0.34675
1727	0.21061	0.23678
1728	0.28808	0.41427
1729	0.22376	0.38675
1730	0.27894	0.25029
1731	0.20241	0.26703
1732	0.28359	0.45673
1733	0.19737	0.52314
1734	0.16372	0.16542
1735	0.32858	0.34099
1736	0.22433	0.48848
1737	0.42839	0.63122
1738	0.23232	0.21676
1739	0.19352	0.15901
1740	0.15590	0.14691
1741	0.29005	0.22334
1742	0.24025	0.43569
1743	0.25147	0.48148
1744	0.22480	0.36628
1745	0.25518	0.48154
1746	0.22067	0.39007
1747	0.22806	0.33299
1748	0.24564	0.31559
1749	0.22507	0.40950
1750	0.25164	0.30637
1751	0.31038	0.29339
1752	0.33032	0.66929
1753	0.42795	0.49888
1754	0.23880	0.44014
1755	0.25860	0.35311
1756	0.22827	0.27104
1757	0.28955	0.43061
1758	0.22092	0.30231
1759	0.24690	0.40865
1760	0.22500	0.30235
1761	0.25710	0.47366
1762	0.25259	0.28140
1763	0.19387	0.22568
1764	0.26179	0.36690
1765	0.25224	0.38065
1766	0.22956	0.19584
1767	0.17318	0.16221
1768	0.24742	0.43792
1769	0.26782	0.23124
1770	0.22024	0.41158
1771	0.26498	0.32317
1772	0.22433	0.33740
1773	0.25167	0.42230
1774	0.22281	0.33346
1775	0.24492	0.31691
1776	0.19986	0.22370
1777	0.20070	0.37222
1778	0.24238	0.33236
1779	0.22818	0.27499
1780	0.28869	0.30801
1781	0.20754	0.33567
1782	0.26745	0.29069
1783	0.25343	0.39027
1784	0.26192	0.44640
1785	0.21316	0.30495
1786	0.27474	0.53798
1787	0.22487	0.36561
1788	0.20645	0.25206
1789	0.24038	0.29506
1790	0.36731	0.25595
1791	0.29616	0.42495
1792	0.33871	0.34751
1793	0.34054	0.41997
1794	0.22717	0.27936
1795	0.25494	0.32145
1796	0.26313	0.24017
1797	0.25324	0.43963
1798	0.25652	0.25197
1799	0.27030	0.44447
1800	0.16316	0.16447
1801	0.23701	0.44409
1802	0.22669	0.34954
1803	0.18437	0.31265
1804	0.23343	0.50298
1805	0.26016	0.28648
1806	0.24620	0.36529
1807	0.25930	0.39568
1808	0.26141	0.46335
1809	0.21658	0.28003
1810	0.23201	0.41778
1811	0.21579	0.33874
1812	0.25554	0.22801
1813	0.21635	0.30688
1814	0.24419	0.21501
1815	0.24815	0.26648
1816	0.25439	0.32440
1817	0.26620	0.30316
1818	0.22727	0.40974
1819	0.21648	0.51800
1820	0.23360	0.27697
1821	0.28151	0.21781
1822	0.26226	0.35217
1823	0.22215	0.39781
1824	0.23702	0.43734
1825	0.26972	0.28973
1826	0.26723	0.49155
1827	0.22928	0.45383
1828	0.24845	0.21587
1829	0.24152	0.42575
1830	0.24126	0.37540
1831	0.30885	0.46561
1832	0.24822	0.35077
1833	0.37150	0.56497
1834	0.25323	0.53023
1835	0.26194	0.33379
1836	0.24705	0.27182
1837	0.28634	0.43184
1838	0.22851	0.22981
1839	0.39626	0.43532
1840	0.22151	0.40760
1841	0.24192	0.32525
1842	0.24574	0.50630
1843	0.41076	0.45426
1844	0.28530	0.35264
1845	0.21269	0.34089
1846	0.23681	0.51480
1847	0.31304	0.47534
1848	0.26536	0.30330
1849	0.26177	0.32102
1850	0.27821	0.34750
1851	0.28789	0.43126
1852	0.22554	0.44006
1853	0.20906	0.34256
1854	0.19922	0.20199
1855	0.24035	0.28136
1856	0.26329	0.49731
1857	0.23287	0.44468
1858	0.41036	0.54592
1859	0.23610	0.29535
1860	0.25089	0.31447
1861	0.22942	0.52445
1862	0.26065	0.40182
1863	0.30299	0.45076
1864	0.21631	0.28561
1865	0.25218	0.32428
1866	0.23106	0.22950
1867	0.24565	0.40868
1868	0.24405	0.38724
1869	0.23353	0.39056
1870	0.26381	0.30147
1871	0.21593	0.36871
1872	0.25003	0.38442
1873	0.26447	0.38193
1874	0.28578	0.57440
1875	0.31995	0.47568
1876	0.28983	0.23517
1877	0.27024	0.48326
1878	0.23756	0.29639
1879	0.26211	0.28629
1880	0.25053	0.33165
1881	0.27389	0.35977
1882	0.24175	0.47638
1883	0.23271	0.40782
1884	0.22764	0.29758
1885	0.25146	0.35512
1886	0.28593	0.51846
1887	0.26931	0.30872
1888	0.27931	0.20900
1889	0.25169	0.46031
1890	0.29747	0.30336
1891	0.29951	0.36279
1892	0.30147	0.36761
1893	0.24005	0.49321
1894	0.24119	0.25438
1895	0.35158	0.51207
1896	0.24606	0.51592
1897	0.22768	0.33689
1898	0.26825	0.28684
1899	0.21757	0.27140
1900	0.24410	0.31815
1901	0.32592	0.37434
1902	0.20043	0.14989
1903	0.24570	0.22254
1904	0.21496	0.20335
1905	0.27722	0.25676
1906	0.23025	0.26606
1907	0.22621	0.25256
1908	0.26588	0.33907
1909	0.24686	0.43760
1910	0.22664	0.35778
1911	0.27613	0.24678
1912	0.26854	0.22269
1913	0.27867	0.44282
1914	0.23839	0.27277
1915	0.25737	0.26893
1916	0.37858	0.37447
1917	0.23817	0.28382
1918	0.21561	0.24520
1919	0.26545	0.33712
1920	0.25941	0.40885
1921	0.25921	0.27392
1922	0.24569	0.33696
1923	0.38515	0.39718
1924	0.25139	0.44139
1925	0.31278	0.38135
1926	0.26150	0.35613
1927	0.19906	0.38120
1928	0.22440	0.31897
1929	0.23900	0.31537
1930	0.25508	0.47568
1931	0.33381	0.37344
1932	0.19778	0.23886
1933	0.22834	0.27552
1934	0.26251	0.33577
1935	0.27134	0.42575
1936	0.28654	0.39517
1937	0.23244	0.36027
1938	0.25869	0.43649
1939	0.24270	0.24217
1940	0.21757	0.26252
1941	0.24466	0.22626
1942	0.25025	0.40093
1943	0.27294	0.44682
1944	0.21715	0.23118
1945	0.25788	0.27975
1946	0.23092	0.36304
1947	0.25282	0.52913
1948	0.29735	0.36819
1949	0.23880	0.34817
1950	0.27768	0.31787
1951	0.24378	0.33684
1952	0.35001	0.50599
1953	0.24592	0.22567
1954	0.24888	0.31397
1955	0.28478	0.25191
1956	0.23818	0.33409
1957	0.24439	0.20021
1958	0.27205	0.24947
1959	0.23248	0.48892
1960	0.23659	0.28361
1961	0.23336	0.43956
1962	0.38496	0.44327
1963	0.25663	0.49291
1964	0.23488	0.31430
1965	0.29954	0.23414
1966	0.25882	0.43573
1967	0.25951	0.33318
1968	0.24363	0.20353
1969	0.20237	0.24178
1970	0.30122	0.28635
1971	0.22516	0.26374
1972	0.22035	0.40605
1973	0.28071	0.36373
1974	0.20170	0.27136
1975	0.22426	0.33855
1976	0.23010	0.20452
1977	0.21783	0.43520
1978	0.37664	0.58594
1979	0.21857	0.52690
1980	0.34194	0.39477
1981	0.23344	0.41442
1982	0.26083	0.39386
1983	0.24070	0.31873
1984	0.19274	0.23638
1985	0.25129	0.46035
1986	0.23572	0.30478
1987	0.29172	0.22504
1988	0.24801	0.44767
1989	0.38441	0.45261
1990	0.26276	0.35870
1991	0.24294	0.22087
1992	0.21851	0.28324
1993	0.23618	0.35145
1994	0.20743	0.41034
1995	0.31852	0.23597
1996	0.27941	0.29073
1997	0.32806	0.48097
1998	0.28653	0.43223
1999	0.26713	0.61197
2000	0.30065	0.21329
2001	0.28696	0.32142
2002	0.28486	0.43108
2003	0.21009	0.31219
2004	0.26913	0.47218
2005	0.29667	0.29846
2006	0.21628	0.23716
2007	0.21974	0.29253
2008	0.23835	0.22895
2009	0.24603	0.31479
2010	0.20888	0.56615
2011	0.31206	0.26752
2012	0.23417	0.29997
2013	0.18758	0.25102
2014	0.28624	0.44635
2015	0.21075	0.28221
2016	0.27299	0.40060
2017	0.22603	0.40466
2018	0.27698	0.51034
2019	0.24635	0.37470
2020	0.35725	0.41649
2021	0.23702	0.42285
2022	0.25649	0.52017
2023	0.21272	0.33836
2024	0.27127	0.53676
2025	0.19952	0.48133
2026	0.22325	0.31434
2027	0.24133	0.47775
2028	0.21105	0.28160
2029	0.24478	0.20046
2030	0.26292	0.21337
2031	0.25644	0.38628
2032	0.27503	0.38030
2033	0.30139	0.49906
2034	0.24075	0.36977
2035	0.25724	0.45444
2036	0.24221	0.22830
2037	0.26598	0.31223
2038	0.23010	0.27100
2039	0.21990	0.23670
2040	0.18600	0.13872
2041	0.25212	0.24139
2042	0.23816	0.47843
2043	0.26594	0.24918
2044	0.23258	0.34239
2045	0.22379	0.38144
2046	0.22224	0.52733
2047	0.26367	0.37167
2048	0.26273	0.25517
2049	0.26438	0.41042
2050	0.23231	0.31872
2051	0.25051	0.45140
2052	0.10707	0.10827
2053	0.26501	0.44184
2054	0.22128	0.29048
2055	0.20120	0.30323
2056	0.24449	0.34204
2057	0.35410	0.34560
2058	0.35314	0.40633
2059	0.22056	0.27873
2060	0.23939	0.41701
2061	0.16705	0.15277
2062	0.25312	0.26741
2063	0.30976	0.33776
2064	0.25403	0.39373
2065	0.20830	0.27421
2066	0.38127	0.40527
2067	0.21642	0.31248
2068	0.22763	0.25007
2069	0.20752	0.41748
2070	0.24137	0.49887
2071	0.22975	0.36669
2072	0.28942	0.40091
2073	0.27000	0.60485
2074	0.28889	0.31536
2075	0.26316	0.19926
2076	0.27274	0.30854
2077	0.31900	0.39878
2078	0.34215	0.53750
2079	0.21465	0.32516
2080	0.23587	0.26523
2081	0.29734	0.37850
2082	0.20265	0.23552
2083	0.21118	0.30270
2084	0.25588	0.25989
2085	0.30796	0.43782
2086	0.20875	0.23009
2087	0.27460	0.26839
2088	0.22907	0.28203
2089	0.32621	0.32231
2090	0.17040	0.21000
2091	0.22186	0.52679
2092	0.26724	0.60013
2093	0.27138	0.38223
2094	0.22254	0.22979
2095	0.25275	0.44719
2096	0.22942	0.35784
